case_title,case_number,section,entity_text,entity_label
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,investigation_details,30 06 04,Date
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,investigation_details,07 07 04,Date
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,investigation_details,2004,Year
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,procurement officer 1,Job Title
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,finance officer,Job Title
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,vendor 2,Vendor
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,provisional criminal code,Legal Document
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,kosovo,Location
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,article 343,Legal Article
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,article 344,Legal Article
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,finance administration instruction 2/1999,Regulation
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,15 december 1999,Date
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,public procurement,Process
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,kosovo consolidated budget funds,Financial Entity
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,section 4.3.2,Regulation Section
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,conflicts interest,Concept
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,corruption,Concept
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,section 4.1,Regulation Section
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,fair competition,Concept
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,section 23.9,Regulation Section
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,examination evaluation tenders,Process
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,vendor 1,Vendor
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,manager,Job Title
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,threat,Concept
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,applicable_laws_and_procedural_rules,article 161,Legal Article
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,vendor 1,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,vendor 2,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,vendor 3,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,airport,Location
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,Pristina,Location
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,"€ 106,059",Monetary
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,summer uniform,Product
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,methodology,employee,Role
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,procurement officer 1,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,finance officer,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,vendor 2,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,vendor 1,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,manager,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,Pristina coffee bar,Location
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,vendor 2 employee,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,vendor 2 manager,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,background_information,vendor 2 director,Position
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,conclusions,itf,Organization
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,conclusions,procurement officer 1,Job Title
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,conclusions,finance officer,Job Title
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,conclusions,vendor 2,Entity
Investigation into Allegations of Bribery and Favouritism in Procurement of Uniforms by Pristina Airport,ITF Case No. 0462/04,conclusions,pristina airport official,Job Title
